index,Source Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Flow IAT Mean,Flow IAT Std,Flow IAT Min,Fwd IAT Std,Fwd Packets/s,Bwd Packets/s,Min Packet Length,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,ECE Flag Count,Down/Up Ratio,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Std,Label
776,443,2,2,0,31,0.0,31,0,15.5,0,0,0.0,2.0,0.0,2.0,0.0,1000000.0,0.0,0,0,1,0,0,1,0,0,0,119,-1,0,20,0.0,0.0,0.0,0.0,0.0,1
217,443,79,1,1,0,0.0,0,0,0.0,0,0,0.0,79.0,0.0,79.0,0.0,12658.22785,12658.22785,0,0,0,0,0,1,1,0,1,122,33304,0,32,0.0,0.0,0.0,0.0,0.0,1
208,57041,1484,2,0,0,0.0,0,0,0.0,0,0,0.0,1484.0,0.0,1484.0,0.0,1347.708895,0.0,0,0,0,0,0,1,0,0,0,253,-1,0,20,0.0,0.0,0.0,0.0,0.0,1
454,56244,64885358,53,59,5909,56891.0,1460,0,111.490566,2920,0,964.2542373,584552.7748,5576643.885,4.0,8138539.957,0.816825269,0.909296054,0,0,0,0,1,0,0,0,1,8192,144,25,20,5871839.0,0.0,5871839.0,5871839.0,0.0,1
671,49167,291,2,2,2672,170.0,1336,1336,1336.0,85,85,85.0,97.0,161.9475224,3.0,0.0,6872.852234,6872.852234,85,0,0,0,0,0,0,0,1,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,1
174,56710,313,2,1,14,0.0,14,0,7.0,0,0,0.0,156.5,72.83199846,105.0,0.0,6389.776358,3194.888179,0,0,1,0,0,1,0,0,0,229,0,0,32,0.0,0.0,0.0,0.0,0.0,0
782,62382,48050,1,1,52,120.0,52,52,52.0,120,120,120.0,48050.0,0.0,48050.0,0.0,20.81165453,20.81165453,52,0,0,0,0,0,0,0,1,-1,-1,0,20,0.0,0.0,0.0,0.0,0.0,1
115,50583,10020,15,6,19897,0.0,2896,0,1326.466667,0,0,0.0,501.0,1790.828094,1.0,2126.736012,1497.005988,598.8023952,0,0,0,0,1,0,0,0,0,29200,362,10,32,0.0,0.0,0.0,0.0,0.0,1
738,62346,304,2,2,60,266.0,30,30,30.0,133,133,133.0,101.3333333,92.37604307,48.0,0.0,6578.947368,6578.947368,30,0,0,0,0,0,0,0,1,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,1
417,57024,3,2,0,14,0.0,14,0,7.0,0,0,0.0,3.0,0.0,3.0,0.0,666666.6667,0.0,0,0,1,0,0,1,0,0,0,229,-1,0,32,0.0,0.0,0.0,0.0,0.0,0
332,49920,58,1,1,0,0.0,0,0,0.0,0,0,0.0,58.0,0.0,58.0,0.0,17241.37931,17241.37931,0,0,0,0,0,1,1,0,1,259,247,0,32,0.0,0.0,0.0,0.0,0.0,0
692,61288,183,2,2,88,120.0,44,44,44.0,60,60,60.0,61.0,100.4589468,3.0,0.0,10928.96175,10928.96175,44,0,0,0,0,0,0,0,1,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,1
694,52126,80302,10,5,639,1119.0,405,0,63.9,981,0,223.8,5735.857143,9578.381876,19.0,12062.56327,124.5298996,62.26494981,0,0,0,0,1,0,0,0,0,65535,972,5,32,0.0,0.0,0.0,0.0,0.0,1
895,61336,436,1,1,59,124.0,59,59,59.0,124,124,124.0,436.0,0.0,436.0,0.0,2293.577982,2293.577982,59,0,0,0,0,0,0,0,1,-1,-1,0,32,0.0,0.0,0.0,0.0,0.0,1
770,49723,64326326,10,10,763,846.0,757,0,76.3,846,0,84.6,3385596.105,4713037.627,116.0,4997068.484,0.155457347,0.155457347,0,0,0,0,1,0,0,0,1,8192,0,7,20,38118.16667,38317.58429,116333.0,22301.0,31156.77068,1
29,50334,207,2,2,64,204.0,32,32,32.0,102,102,102.0,69.0,112.5833025,4.0,0.0,9661.835749,9661.835749,32,0,0,0,0,0,0,0,1,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,1
108,54608,117155530,7,7,181,3923.0,89,0,25.85714286,1788,0,560.4285714,9011963.846,21900000.0,24.0,30100000.0,0.059749634,0.059749634,0,0,1,0,0,1,0,0,1,256,1047,2,20,96242.5,25958.59704,114598.0,77887.0,199861.6104,1
825,55462,106506,2,2,94,268.0,47,47,47.0,134,134,134.0,35502.0,61446.23875,3.0,0.0,18.77828479,18.77828479,47,0,0,0,0,0,0,0,1,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,1
734,50744,72,1,1,0,0.0,0,0,0.0,0,0,0.0,72.0,0.0,72.0,0.0,13888.88889,13888.88889,0,0,0,0,0,1,1,0,1,259,247,0,32,0.0,0.0,0.0,0.0,0.0,0
191,52312,11148600,22,32,2008,2745.0,640,0,91.27272727,976,0,85.78125,210350.9434,564290.301,3.0,818417.048,1.973341944,2.870315555,0,0,0,0,1,0,0,0,1,29200,247,16,32,0.0,0.0,0.0,0.0,0.0,0
39,53028,8356985,9,15,107,188.0,23,0,11.88888889,34,0,12.53333333,363347.1739,946746.0758,3.0,1351929.74,1.076943419,1.794905699,0,0,0,0,1,0,0,0,1,29200,227,6,32,0.0,0.0,0.0,0.0,0.0,0
40,48320,49,1,1,0,0.0,0,0,0.0,0,0,0.0,49.0,0.0,49.0,0.0,20408.16327,20408.16327,0,0,0,0,0,1,1,0,1,259,247,0,32,0.0,0.0,0.0,0.0,0.0,0
209,52318,11493318,19,31,2008,2745.0,640,0,105.6842105,976,0,88.5483871,234557.5102,619292.8097,3.0,823756.028,1.653134456,2.697219376,0,0,0,0,1,0,0,0,1,29200,247,16,32,0.0,0.0,0.0,0.0,0.0,0
84,48922,13055040,21,32,2008,2745.0,640,0,95.61904762,976,0,85.78125,251058.4615,675738.2752,3.0,942559.3676,1.60857416,2.451160625,0,0,0,0,1,0,0,0,1,29200,247,16,32,0.0,0.0,0.0,0.0,0.0,0
476,59994,115977544,23,19,977,3591.0,389,0,42.47826087,1460,0,189.0,2828720.585,4534150.581,2.0,5098889.444,0.198314253,0.163824818,0,0,0,0,1,0,0,0,0,29200,5120,4,20,63765.90909,101368.903,369241.0,28443.0,68300.44382,1
801,47406,81,1,1,0,0.0,0,0,0.0,0,0,0.0,81.0,0.0,81.0,0.0,12345.67901,12345.67901,0,0,0,0,0,1,1,0,1,259,247,0,32,0.0,0.0,0.0,0.0,0.0,0
978,443,49,1,1,0,0.0,0,0,0.0,0,0,0.0,49.0,0.0,49.0,0.0,20408.16327,20408.16327,0,0,0,0,0,1,1,0,1,127,1095,0,32,0.0,0.0,0.0,0.0,0.0,1
339,47762,61,1,1,0,0.0,0,0,0.0,0,0,0.0,61.0,0.0,61.0,0.0,16393.44262,16393.44262,0,0,0,0,0,1,1,0,1,259,247,0,32,0.0,0.0,0.0,0.0,0.0,0
79,53178,218,2,1,14,0.0,14,0,7.0,0,0,0.0,109.0,25.45584412,91.0,0.0,9174.311927,4587.155963,0,0,1,0,0,1,0,0,0,229,0,0,32,0.0,0.0,0.0,0.0,0.0,0
181,50826,47861,3,4,435,859.0,435,0,145.0,859,0,214.75,7976.833333,11860.67973,4.0,16191.33108,62.68151522,83.57535363,0,0,0,0,1,0,0,0,1,8192,31,1,20,0.0,0.0,0.0,0.0,0.0,1
686,443,99,1,1,0,0.0,0,0,0.0,0,0,0.0,99.0,0.0,99.0,0.0,10101.0101,10101.0101,0,0,0,0,0,1,1,0,1,122,33304,0,32,0.0,0.0,0.0,0.0,0.0,1
490,60867,19035595,2,2,97,226.0,49,48,48.5,133,93,113.0,6345198.333,10800000.0,35135.0,0.0,0.105066324,0.105066324,48,0,0,0,0,0,0,0,1,-1,-1,1,32,35135.0,0.0,35135.0,35135.0,0.0,1
349,46650,11980561,21,32,2008,2745.0,640,0,95.61904762,976,0,85.78125,230395.4038,616833.7263,3.0,863053.9005,1.752839454,2.670993453,0,0,0,0,1,0,0,0,1,29200,247,16,32,0.0,0.0,0.0,0.0,0.0,0
523,50030,215,2,2,116,248.0,58,58,58.0,124,124,124.0,71.66666667,40.12895879,48.0,0.0,9302.325581,9302.325581,58,0,0,0,0,0,0,0,1,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,1
378,58830,242,2,1,14,0.0,14,0,7.0,0,0,0.0,121.0,48.08326112,87.0,0.0,8264.46281,4132.231405,0,0,1,0,0,1,0,0,0,229,0,0,32,0.0,0.0,0.0,0.0,0.0,0
839,443,5939,3,1,31,0.0,31,0,10.33333333,0,0,0.0,1979.666667,3409.837875,4.0,4181.122397,505.1355447,168.3785149,0,0,0,0,0,1,0,0,0,1080,0,1,20,0.0,0.0,0.0,0.0,0.0,1
75,55798,185,2,2,82,254.0,41,41,41.0,127,127,127.0,61.66666667,100.7488627,3.0,0.0,10810.81081,10810.81081,41,0,0,0,0,0,0,0,1,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,1
12,59052,3,2,0,14,0.0,14,0,7.0,0,0,0.0,3.0,0.0,3.0,0.0,666666.6667,0.0,0,0,1,0,0,1,0,0,0,229,-1,0,32,0.0,0.0,0.0,0.0,0.0,0
651,47928,109,1,1,0,0.0,0,0,0.0,0,0,0.0,109.0,0.0,109.0,0.0,9174.311927,9174.311927,0,0,0,0,0,1,1,0,1,259,247,0,32,0.0,0.0,0.0,0.0,0.0,0
47,62135,50903,1,1,43,59.0,43,43,43.0,59,59,59.0,50903.0,0.0,50903.0,0.0,19.64520755,19.64520755,43,0,0,0,0,0,0,0,1,-1,-1,0,32,0.0,0.0,0.0,0.0,0.0,1
822,59098,4,2,0,14,0.0,14,0,7.0,0,0,0.0,4.0,0.0,4.0,0.0,500000.0,0.0,0,0,1,0,0,1,0,0,0,229,-1,0,32,0.0,0.0,0.0,0.0,0.0,0
317,60661,241,2,2,78,280.0,39,39,39.0,140,140,140.0,80.33333333,132.2132116,4.0,0.0,8298.755187,8298.755187,39,0,0,0,0,0,0,0,1,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,1
816,57130,192,2,1,14,0.0,14,0,7.0,0,0,0.0,96.0,43.84062043,65.0,0.0,10416.66667,5208.333333,0,0,1,0,0,1,0,0,0,229,0,0,32,0.0,0.0,0.0,0.0,0.0,0
18,56542,237,2,1,14,0.0,14,0,7.0,0,0,0.0,118.5,94.0452019,52.0,0.0,8438.818565,4219.409283,0,0,1,0,0,1,0,0,0,229,0,0,32,0.0,0.0,0.0,0.0,0.0,0
571,443,63,1,1,0,0.0,0,0,0.0,0,0,0.0,63.0,0.0,63.0,0.0,15873.01587,15873.01587,0,0,0,0,0,1,0,0,1,9703,40544,0,32,0.0,0.0,0.0,0.0,0.0,1
19,57455,5988788,3,1,0,0.0,0,0,0.0,0,0,0.0,1996262.667,3425501.225,63.0,4182167.501,0.500936083,0.166978694,0,0,0,0,1,0,0,0,0,8192,29200,0,20,0.0,0.0,0.0,0.0,0.0,1
693,54614,9285132,9,15,101,188.0,20,0,11.22222222,34,0,12.53333333,403701.3913,1061844.744,4.0,1575807.435,0.969291551,1.615485919,0,0,0,0,1,0,0,0,1,29200,227,6,32,0.0,0.0,0.0,0.0,0.0,0
171,42120,4,2,0,0,0.0,0,0,0.0,0,0,0.0,4.0,0.0,4.0,0.0,500000.0,0.0,0,1,0,0,0,0,0,0,0,0,-1,0,20,0.0,0.0,0.0,0.0,0.0,1
967,59665,115143915,17,15,883,1592.0,436,0,51.94117647,796,0,106.1333333,3714319.839,4813006.819,4.0,4464520.562,0.147641323,0.130271756,0,0,0,0,1,0,0,0,0,8192,290,13,20,32995.0,30680.86103,125498.0,23494.0,18079.06761,1
484,63356,15749260,10,5,772,1439.0,533,0,77.2,1301,0,287.8,1124947.143,4175018.819,33.0,5205264.784,0.634950468,0.317475234,0,0,0,0,1,0,0,0,0,65535,972,5,32,118641.0,0.0,118641.0,118641.0,0.0,1
860,49602,12851866,19,31,2008,2745.0,640,0,105.6842105,976,0,88.5483871,262282.9796,689103.4018,3.0,1019651.488,1.47838454,2.412101091,0,0,0,0,1,0,0,0,1,29200,247,16,32,0.0,0.0,0.0,0.0,0.0,0
71,36550,146788,9,10,499,4090.0,193,0,55.44444444,1398,0,409.0,8154.888889,13925.29806,3.0,17640.73434,61.31291386,68.12545985,0,0,0,0,1,0,0,0,1,29200,118,3,32,0.0,0.0,0.0,0.0,0.0,1
498,62228,49730,1,1,52,68.0,52,52,52.0,68,68,68.0,49730.0,0.0,49730.0,0.0,20.10858637,20.10858637,52,0,0,0,0,0,0,0,1,-1,-1,0,20,0.0,0.0,0.0,0.0,0.0,1
493,54050,3,2,0,14,0.0,14,0,7.0,0,0,0.0,3.0,0.0,3.0,0.0,666666.6667,0.0,0,0,1,0,0,1,0,0,0,229,-1,0,32,0.0,0.0,0.0,0.0,0.0,0
362,35016,62595,2,2,70,444.0,35,35,35.0,222,222,222.0,20865.0,36095.07982,3.0,0.0,31.95143382,31.95143382,35,0,0,0,0,0,0,0,1,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,1
159,57451,5310106,7,9,491,11503.0,491,0,70.14285714,4380,0,1278.111111,354007.0667,1285976.001,1.0,66744.59049,1.318241105,1.69488142,0,0,0,0,1,0,0,0,1,8192,237,1,20,0.0,0.0,0.0,0.0,0.0,1
996,443,49,1,1,0,0.0,0,0,0.0,0,0,0.0,49.0,0.0,49.0,0.0,20408.16327,20408.16327,0,0,0,0,0,1,1,0,1,115,256,0,20,0.0,0.0,0.0,0.0,0.0,1
988,443,4,2,0,0,0.0,0,0,0.0,0,0,0.0,4.0,0.0,4.0,0.0,500000.0,0.0,0,0,0,0,0,1,0,0,0,36,-1,0,20,0.0,0.0,0.0,0.0,0.0,1
558,61259,379646,2,2,104,147.0,54,50,52.0,81,66,73.5,126548.6667,151149.9727,30494.0,0.0,5.268065514,5.268065514,50,0,0,0,0,0,0,0,1,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,1
351,60431,46770,1,1,53,166.0,53,53,53.0,166,166,166.0,46770.0,0.0,46770.0,0.0,21.38122728,21.38122728,53,0,0,0,0,0,0,0,1,-1,-1,0,32,0.0,0.0,0.0,0.0,0.0,1
980,443,68,1,1,0,0.0,0,0,0.0,0,0,0.0,68.0,0.0,68.0,0.0,14705.88235,14705.88235,0,0,0,0,0,1,1,0,1,106,256,0,20,0.0,0.0,0.0,0.0,0.0,1
330,62007,31292,1,1,56,112.0,56,56,56.0,112,112,112.0,31292.0,0.0,31292.0,0.0,31.95704973,31.95704973,56,0,0,0,0,0,0,0,1,-1,-1,0,20,0.0,0.0,0.0,0.0,0.0,1
193,50926,12002660,21,32,2008,2745.0,640,0,95.61904762,976,0,85.78125,230820.3846,619351.7468,3.0,850961.352,1.749612169,2.666075687,0,0,0,0,1,0,0,0,1,29200,247,16,32,0.0,0.0,0.0,0.0,0.0,0
574,53536,221,2,1,14,0.0,14,0,7.0,0,0,0.0,110.5,75.66042559,57.0,0.0,9049.773756,4524.886878,0,0,1,0,0,1,0,0,0,229,0,0,32,0.0,0.0,0.0,0.0,0.0,0
237,59736,231,2,1,14,0.0,14,0,7.0,0,0,0.0,115.5,82.7314934,57.0,0.0,8658.008658,4329.004329,0,0,1,0,0,1,0,0,0,229,0,0,32,0.0,0.0,0.0,0.0,0.0,0
477,64622,190,2,2,90,122.0,45,45,45.0,61,61,61.0,63.33333333,106.2371561,1.0,0.0,10526.31579,10526.31579,45,0,0,0,0,0,0,0,1,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,1
962,61696,120566,1,1,52,214.0,52,52,52.0,214,214,214.0,120566.0,0.0,120566.0,0.0,8.294212299,8.294212299,52,0,0,0,0,0,0,0,1,-1,-1,0,20,0.0,0.0,0.0,0.0,0.0,1
167,58880,8721895,9,15,104,188.0,23,0,11.55555556,34,0,12.53333333,379212.8261,978571.7964,3.0,1368634.905,1.031885846,1.719809743,0,0,0,0,1,0,0,0,1,29200,227,6,32,0.0,0.0,0.0,0.0,0.0,0
82,54486,233,2,1,14,0.0,14,0,7.0,0,0,0.0,116.5,44.54772721,85.0,0.0,8583.690987,4291.845494,0,0,1,0,0,1,0,0,0,229,0,0,32,0.0,0.0,0.0,0.0,0.0,0
985,56490,8453667,9,15,109,188.0,23,0,12.11111111,34,0,12.53333333,367550.7391,956784.5361,3.0,1366440.226,1.064626747,1.774377912,0,0,0,0,1,0,0,0,1,29200,227,6,32,0.0,0.0,0.0,0.0,0.0,0
14,59848,8696911,9,15,104,188.0,23,0,11.55555556,34,0,12.53333333,378126.5652,989604.9712,3.0,1340796.892,1.03485019,1.724750317,0,0,0,0,1,0,0,0,1,29200,227,6,32,0.0,0.0,0.0,0.0,0.0,0
266,12028,1996889,7,4,599,274.0,517,0,85.57142857,137,0,68.5,199688.9,449707.8273,3.0,558868.3733,3.505452732,2.003115847,0,0,0,0,1,0,0,0,0,8192,237,3,20,0.0,0.0,0.0,0.0,0.0,1
520,58387,244,2,2,68,422.0,34,34,34.0,211,211,211.0,81.33333333,98.56131763,3.0,0.0,8196.721311,8196.721311,34,0,0,0,0,0,0,0,1,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,1
907,61969,30759,1,1,72,200.0,72,72,72.0,200,200,200.0,30759.0,0.0,30759.0,0.0,32.51080984,32.51080984,72,0,0,0,0,0,0,0,1,-1,-1,0,20,0.0,0.0,0.0,0.0,0.0,1
541,60157,86396,1,1,47,79.0,47,47,47.0,79,79,79.0,86396.0,0.0,86396.0,0.0,11.57460994,11.57460994,47,0,0,0,0,0,0,0,1,-1,-1,0,20,0.0,0.0,0.0,0.0,0.0,1
702,47440,73,1,1,0,0.0,0,0,0.0,0,0,0.0,73.0,0.0,73.0,0.0,13698.63014,13698.63014,0,0,0,0,0,1,1,0,1,259,247,0,32,0.0,0.0,0.0,0.0,0.0,0
59,49700,87,1,1,0,0.0,0,0,0.0,0,0,0.0,87.0,0.0,87.0,0.0,11494.25287,11494.25287,0,0,0,0,0,1,1,0,1,259,247,0,32,0.0,0.0,0.0,0.0,0.0,0
119,52526,9260290,9,15,111,188.0,26,0,12.33333333,34,0,12.53333333,402621.3043,1020318.742,3.0,1348872.629,0.971891809,1.619819682,0,0,0,0,1,0,0,0,1,29200,227,6,32,0.0,0.0,0.0,0.0,0.0,0
972,48076,70,1,1,0,0.0,0,0,0.0,0,0,0.0,70.0,0.0,70.0,0.0,14285.71429,14285.71429,0,0,0,0,0,1,1,0,1,259,247,0,32,0.0,0.0,0.0,0.0,0.0,0
528,52684,9463587,9,15,104,188.0,22,0,11.55555556,34,0,12.53333333,411460.3043,1079647.864,3.0,1404218.472,0.951013606,1.585022677,0,0,0,0,1,0,0,0,1,29200,227,6,32,0.0,0.0,0.0,0.0,0.0,0
917,57588,10186502,9,15,119,188.0,35,0,13.22222222,34,0,12.53333333,442891.3913,1115858.683,3.0,1505238.14,0.883522135,1.472536892,0,0,0,0,1,0,0,0,1,29200,227,6,32,0.0,0.0,0.0,0.0,0.0,0
720,59321,71928,2,2,60,360.0,30,30,30.0,180,180,180.0,23976.0,41523.32006,1.0,0.0,27.80558336,27.80558336,30,0,0,0,0,0,0,0,1,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,1
932,57364,200,2,1,14,0.0,14,0,7.0,0,0,0.0,100.0,121.6223664,14.0,0.0,10000.0,5000.0,0,0,1,0,0,1,0,0,0,229,0,0,32,0.0,0.0,0.0,0.0,0.0,0
133,443,48,1,1,0,0.0,0,0,0.0,0,0,0.0,48.0,0.0,48.0,0.0,20833.33333,20833.33333,0,0,0,0,0,1,1,0,1,122,33304,0,32,0.0,0.0,0.0,0.0,0.0,1
243,50716,44,1,1,0,0.0,0,0,0.0,0,0,0.0,44.0,0.0,44.0,0.0,22727.27273,22727.27273,0,0,0,0,0,1,1,0,1,259,247,0,32,0.0,0.0,0.0,0.0,0.0,0
841,58406,9335271,9,15,104,188.0,23,0,11.55555556,34,0,12.53333333,405881.3478,1056388.261,3.0,1370301.027,0.964085563,1.606809272,0,0,0,0,1,0,0,0,1,29200,227,6,32,0.0,0.0,0.0,0.0,0.0,0
865,40514,61888610,16,13,898,5272.0,580,0,56.125,1448,0,405.5384615,2210307.5,4183008.529,1.0,5101261.395,0.258528993,0.210054807,0,0,0,0,1,0,0,0,0,29200,114,3,32,241615.6667,338430.496,932434.0,103351.0,145169.7916,1
285,60535,60717,2,2,60,264.0,30,30,30.0,132,132,132.0,20239.0,35048.91412,3.0,0.0,32.93970387,32.93970387,30,0,0,0,0,0,0,0,1,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,1
850,59954,8905919,9,15,106,188.0,23,0,11.77777778,34,0,12.53333333,387213.8696,1015479.079,3.0,1535382.918,1.010563873,1.684273122,0,0,0,0,1,0,0,0,1,29200,227,6,32,0.0,0.0,0.0,0.0,0.0,0
184,50098,115260706,19,16,1854,1393.0,1244,0,97.57894737,698,0,87.0625,3390020.765,4721870.645,3.0,4801099.464,0.164843689,0.138815738,0,0,0,0,1,0,0,0,0,8192,64,15,20,20143.36364,12816.9065,58562.0,15014.0,27005.73617,1
53,34548,559,2,0,0,0.0,0,0,0.0,0,0,0.0,559.0,0.0,559.0,0.0,3577.817531,0.0,0,0,0,0,0,1,0,0,0,346,-1,0,32,0.0,0.0,0.0,0.0,0.0,1
891,52226,9536652,9,15,103,188.0,21,0,11.44444444,34,0,12.53333333,414637.0435,1077069.982,3.0,1458989.037,0.943727421,1.572879036,0,0,0,0,1,0,0,0,1,29200,227,6,32,0.0,0.0,0.0,0.0,0.0,0
21,50262,112,2,0,0,0.0,0,0,0.0,0,0,0.0,112.0,0.0,112.0,0.0,17857.14286,0.0,0,0,0,0,0,1,0,0,0,256,-1,0,20,0.0,0.0,0.0,0.0,0.0,1
814,4436,87831,2,2,76,238.0,38,38,38.0,119,119,119.0,29277.0,50626.9791,46.0,0.0,22.7710034,22.7710034,38,0,0,0,0,0,0,0,1,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,1
408,56120,65515768,10,10,763,846.0,757,0,76.3,846,0,84.6,3448198.316,4712951.71,84.0,4960268.502,0.152635011,0.152635011,0,0,0,0,1,0,0,0,1,8192,0,7,20,59648.57143,98008.84686,281909.0,22129.0,1839135.007,1
203,49503,188,2,2,66,98.0,33,33,33.0,49,49,49.0,62.66666667,66.56074919,4.0,0.0,10638.29787,10638.29787,33,0,0,0,0,0,0,0,1,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,1
992,48626,49,1,1,0,0.0,0,0,0.0,0,0,0.0,49.0,0.0,49.0,0.0,20408.16327,20408.16327,0,0,0,0,0,1,1,0,1,259,247,0,32,0.0,0.0,0.0,0.0,0.0,0
291,80,50,1,1,0,0.0,0,0,0.0,0,0,0.0,50.0,0.0,50.0,0.0,20000.0,20000.0,0,0,0,0,0,1,1,0,1,344,256,0,20,0.0,0.0,0.0,0.0,0.0,1
845,58840,51347440,144,260,10070,355929.0,1041,0,69.93055556,2920,0,1368.957692,127413.0025,1035304.626,3.0,1654927.895,2.804424135,5.063543577,0,0,0,0,1,0,0,0,1,8192,49,14,20,1359131.25,2688324.5,5391618.0,14948.0,24847.37177,1
547,49752,11498850,22,32,2008,2745.0,640,0,91.27272727,976,0,85.78125,216959.434,586013.9734,3.0,821802.473,1.913234802,2.782886984,0,0,0,0,1,0,0,0,1,29200,247,16,32,0.0,0.0,0.0,0.0,0.0,0
257,52158,423,2,1,24,0.0,24,0,12.0,0,0,0.0,211.5,178.8980156,85.0,0.0,4728.132388,2364.066194,0,0,1,0,0,1,0,0,0,229,0,0,32,0.0,0.0,0.0,0.0,0.0,0
956,43792,367,2,2,70,166.0,35,35,35.0,83,83,83.0,122.3333333,204.9593456,4.0,0.0,5449.591281,5449.591281,35,0,0,0,0,0,0,0,1,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,1
273,36374,115931633,26,23,720,13435.0,368,0,27.69230769,2089,0,584.1304348,2415242.354,4314073.784,8.0,5090892.248,0.224270109,0.198392789,0,0,0,0,1,0,0,0,0,29200,972,4,32,42657.54545,64656.80261,237605.0,22991.0,61417.60133,1
56,50302,76,1,1,0,0.0,0,0,0.0,0,0,0.0,76.0,0.0,76.0,0.0,13157.89474,13157.89474,0,0,0,0,0,1,1,0,1,259,247,0,32,0.0,0.0,0.0,0.0,0.0,0
916,8783,538967,8,5,520,5484.0,185,0,65.0,2564,0,1096.8,44913.91667,99595.71464,17.0,124334.916,14.84320932,9.277005828,0,0,0,0,1,0,0,0,0,8192,219,4,20,0.0,0.0,0.0,0.0,0.0,1
183,54644,9573194,9,15,102,188.0,23,0,11.33333333,34,0,12.53333333,416225.8261,1086522.073,3.0,1571658.216,0.940125103,1.566875172,0,0,0,0,1,0,0,0,1,29200,227,6,32,0.0,0.0,0.0,0.0,0.0,0
392,55004,1419398,11,10,1068,6478.0,721,0,97.09090909,1448,0,647.8,70969.9,220565.1536,38.0,303613.7875,7.749764337,7.045240306,0,0,0,0,1,0,0,0,0,29200,36,3,32,0.0,0.0,0.0,0.0,0.0,1
97,57100,3,2,0,14,0.0,14,0,7.0,0,0,0.0,3.0,0.0,3.0,0.0,666666.6667,0.0,0,0,1,0,0,1,0,0,0,229,-1,0,32,0.0,0.0,0.0,0.0,0.0,0
261,55814,3,2,0,14,0.0,14,0,7.0,0,0,0.0,3.0,0.0,3.0,0.0,666666.6667,0.0,0,0,1,0,0,1,0,0,0,229,-1,0,32,0.0,0.0,0.0,0.0,0.0,0
46,57179,1,2,0,0,0.0,0,0,0.0,0,0,0.0,1.0,0.0,1.0,0.0,2000000.0,0.0,0,1,0,0,0,0,0,0,0,0,-1,0,20,0.0,0.0,0.0,0.0,0.0,1
105,55724,8443640,9,15,106,188.0,24,0,11.77777778,34,0,12.53333333,367114.7826,956875.2706,3.0,1219206.177,1.065891014,1.776485023,0,0,0,0,1,0,0,0,1,29200,227,6,32,0.0,0.0,0.0,0.0,0.0,0
364,50976,78,1,1,0,0.0,0,0,0.0,0,0,0.0,78.0,0.0,78.0,0.0,12820.51282,12820.51282,0,0,0,0,0,1,1,0,1,259,247,0,32,0.0,0.0,0.0,0.0,0.0,0
919,50258,111,1,1,0,0.0,0,0,0.0,0,0,0.0,111.0,0.0,111.0,0.0,9009.009009,9009.009009,0,0,0,0,0,1,1,0,1,259,247,0,32,0.0,0.0,0.0,0.0,0.0,0
699,47892,73,1,1,0,0.0,0,0,0.0,0,0,0.0,73.0,0.0,73.0,0.0,13698.63014,13698.63014,0,0,0,0,0,1,1,0,1,259,247,0,32,0.0,0.0,0.0,0.0,0.0,0
831,80,3,2,0,0,0.0,0,0,0.0,0,0,0.0,3.0,0.0,3.0,0.0,666666.6667,0.0,0,0,0,0,0,1,0,0,0,4787,-1,0,32,0.0,0.0,0.0,0.0,0.0,1
518,52145,35788,1,1,1,0.0,1,1,1.0,0,0,0.0,35788.0,0.0,35788.0,0.0,27.94232704,27.94232704,0,0,0,0,0,1,0,0,1,256,8201,0,20,0.0,0.0,0.0,0.0,0.0,1
526,61636,48432,1,1,60,121.0,60,60,60.0,121,121,121.0,48432.0,0.0,48432.0,0.0,20.64750578,20.64750578,60,0,0,0,0,0,0,0,1,-1,-1,0,32,0.0,0.0,0.0,0.0,0.0,1
789,51372,60,1,1,0,0.0,0,0,0.0,0,0,0.0,60.0,0.0,60.0,0.0,16666.66667,16666.66667,0,0,0,0,0,1,1,0,1,259,247,0,32,0.0,0.0,0.0,0.0,0.0,0
